"i","j","value"
78,5,4.6599701095791222
79,5,4.6647480659095679
80,5,4.6695260222400146
81,5,4.6743039785704621
82,5,4.6790819349009078
83,5,4.6838598912313554
84,5,4.688637847561802
85,5,4.6934158038922478
86,5,4.6981937602226953
87,5,4.7029717165531419
88,5,4.7077496728835886
89,5,4.7125276292140352
90,5,4.7173055855444819
91,5,4.7220835418749294
92,5,4.7268614982053752
93,5,4.7316394545358218
94,5,4.7364174108662693
95,5,4.7411953671967151
96,5,4.7459733235271617
97,5,4.7507512798576093
98,5,4.7555292361880559
99,5,4.7603071925185025
100,5,4.7650851488489492
101,5,4.7698631051793958
102,5,4.7746410615098425
103,5,4.7794190178402891
104,5,4.7841969741707357
105,5,4.7889749305011824
106,5,4.793752886831629
107,5,4.7985308431620766
108,5,4.8033087994925232
109,5,4.808086755822969
110,5,4.8128647121534165
111,5,4.8176426684838631
112,5,4.8224206248143089
113,5,4.8271985811447564
114,5,4.8319765374752031
115,5,4.8367544938056497
116,5,4.8415324501360963
117,5,4.846310406466543
118,5,4.8510883627969905
119,5,4.8558663191274363
120,5,4.8606442754578829
121,5,4.8654222317883304
122,5,4.8702001881187762
123,5,4.8749781444492228
124,5,4.8797561007796704
125,5,4.8845340571101161
126,5,4.8893120134405637
127,5,4.8940899697710103
128,5,4.898867926101456
129,5,4.9036458824319036
130,5,4.9084238387623502
131,5,4.9132017950927978
132,5,4.9179797514232435
133,5,4.9227577077536901
134,5,4.9275356640841377
135,5,4.9323136204145834
136,5,4.9370915767450301
137,5,4.9418695330754776
138,5,4.9466474894059234
139,5,4.95142544573637
140,5,4.9562034020668175
141,5,4.9609813583972642
142,5,4.9657593147277108
143,5,4.9705372710581575
144,5,4.9753152273886041
145,5,4.9800931837190507
146,5,4.9848711400494974
147,5,4.9896490963799449
148,5,4.9944270527103907
149,5,4.9992050090408373
150,5,5.0039829653712848
151,5,5.0087609217017315
152,5,5.0135388780321772
153,5,5.0183168343626248
154,5,5.0230947906930714
155,5,5.0278727470235172
156,5,5.0326507033539647
157,5,5.0374286596844113
158,5,5.042206616014858
159,5,5.0469845723453046
160,5,5.0517625286757513
161,5,5.0565404850061988
162,5,5.0613184413366445
163,5,5.0660963976670912
164,5,5.0708743539975387
165,5,5.0756523103279845
166,5,5.0804302666584311
167,5,5.0852082229888786
168,5,5.0899861793193244
169,5,5.0947641356497719
170,5,5.0995420919802186
171,5,5.1043200483106643
172,5,5.1090980046411119
173,5,5.1138759609715585
174,5,5.118653917302006
175,5,5.1234318736324518
176,5,5.1282098299628984
177,5,5.132987786293346
178,5,5.1377657426237917
179,5,5.1425436989542384
180,5,5.1473216552846859
181,5,5.1520996116151316
182,5,5.1568775679455783
183,5,5.1616555242760258
184,5,5.1664334806064716
185,5,5.1712114369369191
186,5,5.1759893932673657
187,5,5.1807673495978124
188,5,5.185545305928259
189,5,5.1903232622587057
190,5,5.1951012185891532
191,5,5.1998791749195989
192,5,5.2046571312500456
193,5,5.2094350875804931
194,5,5.2142130439109398
195,5,5.2189910002413855
196,5,5.223768956571833
197,5,5.2285469129022797
198,5,5.2333248692327254
199,5,5.238102825563173
200,5,5.2428807818936196
201,5,5.2476587382240663
202,5,5.2524366945545129
203,5,5.2572146508849595
204,5,5.2619926072154071
205,5,5.2667705635458528
206,5,5.2715485198763004
207,5,5.276326476206747
208,5,5.2811044325371927
209,5,5.2858823888676403
210,5,5.2906603451980869
211,5,5.2954383015285327
212,5,5.3002162578589802
213,5,5.3049942141894268
214,5,5.3097721705198726
215,5,5.3145501268503201
216,5,5.3193280831807668
217,5,5.3241060395112143
218,5,5.3288839958416601
219,5,5.3336619521721067
220,5,5.3384399085025542
221,5,5.343217864833
222,5,5.3479958211634475
223,5,5.3527737774938942
224,5,5.3575517338243399
225,5,5.3623296901547866
226,5,5.3671076464852341
227,5,5.3718856028156798
228,5,5.3766635591461274
229,5,5.381441515476574
230,5,5.3862194718070207
231,5,5.3909974281374673
232,5,5.3957753844679139
233,5,5.4005533407983615
234,5,5.4053312971288072
235,5,5.4101092534592539
236,5,5.4148872097897014
237,5,5.4196651661201471
238,5,5.4244431224505947
239,5,5.4292210787810413
240,5,5.433999035111488
241,5,5.4387769914419337
242,5,5.4435549477723812
243,5,5.4483329041028279
244,5,5.4531108604332745
245,5,5.4578888167637212
246,5,5.4626667730941678
247,5,5.4674447294246145
248,5,5.4722226857550611
249,5,5.4770006420855086
250,5,0
251,5,0
252,5,0
253,5,0
1,6,4.2920674721347254
2,6,4.296845428465172
3,6,4.3016233847956187
4,6,4.3064013411260653
5,6,4.311179297456512
6,6,4.3159572537869586
7,6,4.3207352101174052
8,6,4.3255131664478519
9,6,4.3302911227782994
10,6,4.3350690791087461
11,6,4.3398470354391918
12,6,4.3446249917696393
13,6,4.349402948100086
14,6,4.3541809044305326
15,6,4.3589588607609793
16,6,4.3637368170914259
17,6,4.3685147734218726
18,6,4.3732927297523192
19,6,4.3780706860827658
20,6,4.3828486424132125
21,6,4.3876265987436591
22,6,4.3924045550741067
23,6,4.3971825114045524
24,6,4.401960467734999
25,6,4.4067384240654466
26,6,4.4115163803958932
27,6,4.4162943367263399
28,6,4.4210722930567865
29,6,4.4258502493872331
30,6,4.4306282057176798
31,6,4.4354061620481264
32,6,4.4401841183785731
33,6,4.4449620747090197
34,6,4.4497400310394664
35,6,4.454517987369913
36,6,4.4592959437003596
37,6,4.4640739000308072
38,6,4.4688518563612538
39,6,4.4736298126916996
40,6,4.4784077690221471
41,6,4.4831857253525937
42,6,4.4879636816830404
43,6,4.492741638013487
44,6,4.4975195943439337
45,6,4.5022975506743803
46,6,4.507075507004827
47,6,4.5118534633352736
48,6,4.5166314196657211
49,6,4.5214093759961669
50,6,4.5261873323266135
51,6,4.5309652886570611
52,6,4.5357432449875077
53,6,4.5405212013179534
54,6,4.545299157648401
55,6,4.5500771139788476
56,6,4.5548550703092943
57,6,4.5596330266397409
58,6,4.5644109829701875
59,6,4.5691889393006342
60,6,4.5739668956310808
61,6,4.5787448519615275
62,6,4.583522808291975
63,6,4.5883007646224208
64,6,4.5930787209528674
65,6,4.5978566772833149
66,6,4.6026346336137607
67,6,4.6074125899442082
68,6,4.6121905462746549
69,6,4.6169685026051006
70,6,4.6217464589355481
71,6,4.6265244152659948
72,6,4.6313023715964423
73,6,4.6360803279268881
74,6,4.6408582842573347
75,6,4.6456362405877822
76,6,4.650414196918228
77,6,4.6551921532486746
78,6,4.6599701095791222
79,6,4.6647480659095679
80,6,4.6695260222400146
81,6,4.6743039785704621
82,6,4.6790819349009078
83,6,4.6838598912313554
84,6,4.688637847561802
85,6,4.6934158038922478
86,6,4.6981937602226953
87,6,4.7029717165531419
88,6,4.7077496728835886
89,6,4.7125276292140352
90,6,4.7173055855444819
91,6,4.7220835418749294
92,6,4.7268614982053752
93,6,4.7316394545358218
94,6,4.7364174108662693
95,6,4.7411953671967151
96,6,4.7459733235271617
97,6,4.7507512798576093
98,6,4.7555292361880559
99,6,4.7603071925185025
100,6,4.7650851488489492
101,6,4.7698631051793958
102,6,4.7746410615098425
103,6,4.7794190178402891
104,6,4.7841969741707357
105,6,4.7889749305011824
106,6,4.793752886831629
107,6,4.7985308431620766
108,6,4.8033087994925232
109,6,4.808086755822969
110,6,4.8128647121534165
111,6,4.8176426684838631
112,6,4.8224206248143089
113,6,4.8271985811447564
114,6,4.8319765374752031
115,6,4.8367544938056497
116,6,4.8415324501360963
117,6,4.846310406466543
118,6,4.8510883627969905
119,6,4.8558663191274363
120,6,4.8606442754578829
121,6,4.8654222317883304
122,6,4.8702001881187762
123,6,4.8749781444492228
124,6,4.8797561007796704
125,6,4.8845340571101161
126,6,4.8893120134405637
127,6,4.8940899697710103
128,6,4.898867926101456
129,6,4.9036458824319036
130,6,4.9084238387623502
131,6,4.9132017950927978
132,6,4.9179797514232435
133,6,4.9227577077536901
134,6,4.9275356640841377
135,6,4.9323136204145834
136,6,4.9370915767450301
137,6,4.9418695330754776
138,6,4.9466474894059234
139,6,4.95142544573637
140,6,4.9562034020668175
141,6,4.9609813583972642
142,6,4.9657593147277108
143,6,4.9705372710581575
144,6,4.9753152273886041
145,6,4.9800931837190507
146,6,4.9848711400494974
147,6,4.9896490963799449
148,6,4.9944270527103907
149,6,4.9992050090408373
150,6,5.0039829653712848
151,6,5.0087609217017315
152,6,5.0135388780321772
153,6,5.0183168343626248
154,6,5.0230947906930714
155,6,5.0278727470235172
156,6,5.0326507033539647
157,6,5.0374286596844113
158,6,5.042206616014858
159,6,5.0469845723453046
160,6,5.0517625286757513
161,6,5.0565404850061988
162,6,5.0613184413366445
163,6,5.0660963976670912
164,6,5.0708743539975387
165,6,5.0756523103279845
166,6,5.0804302666584311
167,6,5.0852082229888786
168,6,5.0899861793193244
169,6,5.0947641356497719
170,6,5.0995420919802186
171,6,5.1043200483106643
172,6,5.1090980046411119
173,6,5.1138759609715585
174,6,5.118653917302006
175,6,5.1234318736324518
176,6,5.1282098299628984
177,6,5.132987786293346
178,6,5.1377657426237917
179,6,5.1425436989542384
180,6,5.1473216552846859
181,6,5.1520996116151316
182,6,5.1568775679455783
183,6,5.1616555242760258
184,6,5.1664334806064716
185,6,5.1712114369369191
186,6,5.1759893932673657
187,6,5.1807673495978124
188,6,5.185545305928259
189,6,5.1903232622587057
190,6,5.1951012185891532
191,6,5.1998791749195989
192,6,5.2046571312500456
193,6,5.2094350875804931
194,6,5.2142130439109398
195,6,5.2189910002413855
196,6,5.223768956571833
197,6,5.2285469129022797
198,6,5.2333248692327254
199,6,5.238102825563173
200,6,5.2428807818936196
201,6,5.2476587382240663
202,6,5.2524366945545129
203,6,5.2572146508849595
204,6,5.2619926072154071
205,6,5.2667705635458528
206,6,5.2715485198763004
207,6,5.276326476206747
208,6,5.2811044325371927
209,6,5.2858823888676403
210,6,5.2906603451980869
211,6,5.2954383015285327
212,6,5.3002162578589802
213,6,5.3049942141894268
214,6,5.3097721705198726
215,6,5.3145501268503201
216,6,5.3193280831807668
217,6,5.3241060395112143
218,6,5.3288839958416601
219,6,5.3336619521721067
220,6,5.3384399085025542
221,6,5.343217864833
222,6,5.3479958211634475
223,6,5.3527737774938942
224,6,5.3575517338243399
225,6,5.3623296901547866
226,6,5.3671076464852341
227,6,5.3718856028156798
228,6,5.3766635591461274
229,6,5.381441515476574
230,6,5.3862194718070207
231,6,5.3909974281374673
232,6,5.3957753844679139
233,6,5.4005533407983615
234,6,5.4053312971288072
235,6,5.4101092534592539
236,6,5.4148872097897014
237,6,5.4196651661201471
238,6,5.4244431224505947
239,6,5.4292210787810413
240,6,5.433999035111488
241,6,5.4387769914419337
242,6,5.4435549477723812
243,6,5.4483329041028279
244,6,5.4531108604332745
245,6,5.4578888167637212
246,6,5.4626667730941678
247,6,5.4674447294246145
248,6,5.4722226857550611
249,6,5.4770006420855086
250,6,0
251,6,0
252,6,0
253,6,0
1,7,4.2920674721347254
2,7,4.296845428465172
3,7,4.3016233847956187
4,7,4.3064013411260653
5,7,4.311179297456512
6,7,4.3159572537869586
7,7,4.3207352101174052
8,7,4.3255131664478519
9,7,4.3302911227782994
10,7,4.3350690791087461
11,7,4.3398470354391918
12,7,4.3446249917696393
13,7,4.349402948100086
14,7,4.3541809044305326
15,7,4.3589588607609793
16,7,4.3637368170914259
17,7,4.3685147734218726
18,7,4.3732927297523192
19,7,4.3780706860827658
20,7,4.3828486424132125
21,7,4.3876265987436591
22,7,4.3924045550741067
23,7,4.3971825114045524
24,7,4.401960467734999
25,7,4.4067384240654466
26,7,4.4115163803958932
27,7,4.4162943367263399
28,7,4.4210722930567865
29,7,4.4258502493872331
30,7,4.4306282057176798
31,7,4.4354061620481264
32,7,4.4401841183785731
33,7,4.4449620747090197
34,7,4.4497400310394664
35,7,4.454517987369913
36,7,4.4592959437003596
37,7,4.4640739000308072
38,7,4.4688518563612538
39,7,4.4736298126916996
40,7,4.4784077690221471
41,7,4.4831857253525937
42,7,4.4879636816830404
43,7,4.492741638013487
44,7,4.4975195943439337
45,7,4.5022975506743803
46,7,4.507075507004827
47,7,4.5118534633352736
48,7,4.5166314196657211
49,7,4.5214093759961669
50,7,4.5261873323266135
51,7,4.5309652886570611
52,7,4.5357432449875077
53,7,4.5405212013179534
54,7,4.545299157648401
55,7,4.5500771139788476
56,7,4.5548550703092943
57,7,4.5596330266397409
58,7,4.5644109829701875
59,7,4.5691889393006342
60,7,4.5739668956310808
61,7,4.5787448519615275
62,7,4.583522808291975
63,7,4.5883007646224208
64,7,4.5930787209528674
65,7,4.5978566772833149
66,7,4.6026346336137607
67,7,4.6074125899442082
68,7,4.6121905462746549
69,7,4.6169685026051006
70,7,4.6217464589355481
71,7,4.6265244152659948
72,7,4.6313023715964423
73,7,4.6360803279268881
74,7,4.6408582842573347
75,7,4.6456362405877822
76,7,4.650414196918228
77,7,4.6551921532486746
78,7,4.6599701095791222
79,7,4.6647480659095679
80,7,4.6695260222400146
81,7,4.6743039785704621
82,7,4.6790819349009078
83,7,4.6838598912313554
84,7,4.688637847561802
85,7,4.6934158038922478
86,7,4.6981937602226953
87,7,4.7029717165531419
88,7,4.7077496728835886
89,7,4.7125276292140352
90,7,4.7173055855444819
91,7,4.7220835418749294
92,7,4.7268614982053752
93,7,4.7316394545358218
94,7,4.7364174108662693
95,7,4.7411953671967151
96,7,4.7459733235271617
97,7,4.7507512798576093
98,7,4.7555292361880559
99,7,4.7603071925185025
100,7,4.7650851488489492
101,7,4.7698631051793958
102,7,4.7746410615098425
103,7,4.7794190178402891
104,7,4.7841969741707357
105,7,4.7889749305011824
106,7,4.793752886831629
107,7,4.7985308431620766
108,7,4.8033087994925232
109,7,4.808086755822969
110,7,4.8128647121534165
111,7,4.8176426684838631
112,7,4.8224206248143089
113,7,4.8271985811447564
114,7,4.8319765374752031
115,7,4.8367544938056497
116,7,4.8415324501360963
117,7,4.846310406466543
118,7,4.8510883627969905
119,7,4.8558663191274363
120,7,4.8606442754578829
121,7,4.8654222317883304
122,7,4.8702001881187762
123,7,4.8749781444492228
124,7,4.8797561007796704
125,7,4.8845340571101161
126,7,4.8893120134405637
127,7,4.8940899697710103
128,7,4.898867926101456
129,7,4.9036458824319036
130,7,4.9084238387623502
131,7,4.9132017950927978
132,7,4.9179797514232435
133,7,4.9227577077536901
134,7,4.9275356640841377
135,7,4.9323136204145834
136,7,4.9370915767450301
137,7,4.9418695330754776
138,7,4.9466474894059234
139,7,4.95142544573637
140,7,4.9562034020668175
141,7,4.9609813583972642
142,7,4.9657593147277108
143,7,4.9705372710581575
144,7,4.9753152273886041
145,7,4.9800931837190507
146,7,4.9848711400494974
147,7,4.9896490963799449
148,7,4.9944270527103907
149,7,4.9992050090408373
150,7,5.0039829653712848
151,7,5.0087609217017315
152,7,5.0135388780321772
153,7,5.0183168343626248
154,7,5.0230947906930714
155,7,5.0278727470235172
156,7,5.0326507033539647
157,7,5.0374286596844113
158,7,5.042206616014858
159,7,5.0469845723453046
160,7,5.0517625286757513
161,7,5.0565404850061988
162,7,5.0613184413366445
163,7,5.0660963976670912
164,7,5.0708743539975387
165,7,5.0756523103279845
166,7,5.0804302666584311
167,7,5.0852082229888786
168,7,5.0899861793193244
169,7,5.0947641356497719
170,7,5.0995420919802186
171,7,5.1043200483106643
172,7,5.1090980046411119
173,7,5.1138759609715585
174,7,5.118653917302006
175,7,5.1234318736324518
176,7,5.1282098299628984
177,7,5.132987786293346
178,7,5.1377657426237917
179,7,5.1425436989542384
180,7,5.1473216552846859
181,7,5.1520996116151316
182,7,5.1568775679455783
183,7,5.1616555242760258
184,7,5.1664334806064716
185,7,5.1712114369369191
186,7,5.1759893932673657
187,7,5.1807673495978124
188,7,5.185545305928259
189,7,5.1903232622587057
190,7,5.1951012185891532
191,7,5.1998791749195989
192,7,5.2046571312500456
193,7,5.2094350875804931
194,7,5.2142130439109398
195,7,5.2189910002413855
196,7,5.223768956571833
197,7,5.2285469129022797
198,7,5.2333248692327254
199,7,5.238102825563173
200,7,5.2428807818936196
201,7,5.2476587382240663
202,7,5.2524366945545129
203,7,5.2572146508849595
204,7,5.2619926072154071
205,7,5.2667705635458528
206,7,5.2715485198763004
207,7,5.276326476206747
208,7,5.2811044325371927
209,7,5.2858823888676403
210,7,5.2906603451980869
211,7,5.2954383015285327
212,7,5.3002162578589802
213,7,5.3049942141894268
214,7,5.3097721705198726
215,7,5.3145501268503201
216,7,5.3193280831807668
217,7,5.3241060395112143
218,7,5.3288839958416601
219,7,5.3336619521721067
220,7,5.3384399085025542
221,7,5.343217864833
222,7,5.3479958211634475
223,7,5.3527737774938942
224,7,5.3575517338243399
225,7,5.3623296901547866
226,7,5.3671076464852341
227,7,5.3718856028156798
228,7,5.3766635591461274
229,7,5.381441515476574
230,7,5.3862194718070207
231,7,5.3909974281374673
232,7,5.3957753844679139
233,7,5.4005533407983615
234,7,5.4053312971288072
235,7,5.4101092534592539
236,7,5.4148872097897014
237,7,5.4196651661201471
238,7,5.4244431224505947
239,7,5.4292210787810413
240,7,5.433999035111488
241,7,5.4387769914419337
242,7,5.4435549477723812
243,7,5.4483329041028279
244,7,5.4531108604332745
245,7,5.4578888167637212
246,7,5.4626667730941678
247,7,5.4674447294246145
248,7,5.4722226857550611
249,7,5.4770006420855086
250,7,0
251,7,0
252,7,0
253,7,0
1,8,4.2920674721347254
2,8,4.296864694418117
3,8,4.3016619167015095
4,8,4.3064591389849012
5,8,4.3112563612682937
6,8,4.3160535835516853
7,8,4.3208508058350779
8,8,4.3256480281184695
9,8,4.330445250401862
10,8,4.3352424726852536
11,8,4.3400396949686462
12,8,4.3448369172520378
13,8,4.3496341395354303
14,8,4.354431361818822
15,8,4.3592285841022136
16,8,4.3640258063856061
17,8,4.3688230286689977
18,8,4.3736202509523903
19,8,4.3784174732357819
20,8,4.3832146955191744
21,8,4.3880119178025661
22,8,4.3928091400859586
23,8,4.3976063623693502
24,8,4.4024035846527427
25,8,4.4072008069361344
26,8,4.4119980292195269
27,8,4.4167952515029185
28,8,4.421592473786311
29,8,4.4263896960697027
30,8,4.4311869183530952
31,8,4.4359841406364868
32,8,4.4407813629198793
33,8,4.445578585203271
34,8,4.4503758074866635
35,8,4.4551730297700551
36,8,4.4599702520534477
37,8,4.4647674743368393
38,8,4.4695646966202309
39,8,4.4743619189036234
40,8,4.4791591411870151
41,8,4.4839563634704076
42,8,4.4887535857537992
43,8,4.4935508080371918
44,8,4.4983480303205834
45,8,4.5031452526039759
46,8,4.5079424748873675
47,8,4.5127396971707601
48,8,4.5175369194541517
49,8,4.5223341417375442
50,8,4.5271313640209359
51,8,4.5319285863043284
52,8,4.53672580858772
53,8,4.5415230308711125
54,8,4.5463202531545042
55,8,4.5511174754378967
56,8,4.5559146977212883
57,8,4.5607119200046808
58,8,4.5655091422880725
59,8,4.570306364571465
60,8,4.5751035868548566
61,8,4.5799008091382492
62,8,4.5846980314216408
63,8,4.5894952537050333
64,8,4.5942924759884249
65,8,4.5990896982718175
66,8,4.6038869205552091
67,8,4.6086841428386016
68,8,4.6134813651219932
69,8,4.6182785874053858
70,8,4.6230758096887774
71,8,4.6278730319721699
72,8,4.6326702542555616
73,8,4.6374674765389541
74,8,4.6422646988223448
75,8,4.6470619211057382
76,8,4.651859143389129
77,8,4.6566563656725206
78,8,4.6614535879559131
79,8,4.6662508102393048
80,8,4.6710480325226973
81,8,4.6758452548060889
82,8,4.6806424770894814
83,8,4.6854396993728731
84,8,4.6902369216562656
85,8,4.6950341439396572
86,8,4.6998313662230498
87,8,4.7046285885064414
88,8,4.7094258107898339
89,8,4.7142230330732255
